"UF";"Municipio";"Codigo";"Ano";"Robson";"parto_induzido";"Nascidos"
"AL";"QUEBRANGULO";270760;2022;4;1;10
"AL";"QUEBRANGULO";270760;2022;4;2;2
"AL";"RIO LARGO";270770;2022;2;1;60
"AL";"RIO LARGO";270770;2022;2;2;54
"AL";"RIO LARGO";270770;2022;4;1;55
"AL";"RIO LARGO";270770;2022;4;2;28
"AL";"ROTEIRO";270780;2022;2;1;2
"AL";"ROTEIRO";270780;2022;4;1;1
"AL";"ROTEIRO";270780;2022;4;2;4
"AL";"SANTA LUZIA DO NORTE";270790;2022;2;1;4
"AL";"SANTA LUZIA DO NORTE";270790;2022;2;2;10
"AL";"SANTA LUZIA DO NORTE";270790;2022;4;1;3
"AL";"SANTA LUZIA DO NORTE";270790;2022;4;2;3
"AL";"SANTANA DO IPANEMA";270800;2022;2;1;14
"AL";"SANTANA DO IPANEMA";270800;2022;4;1;5
"AL";"SANTANA DO IPANEMA";270800;2022;4;NA;1
"AL";"SANTANA DO MUNDAU";270810;2022;2;1;2
"AL";"SANTANA DO MUNDAU";270810;2022;2;2;3
"AL";"SANTANA DO MUNDAU";270810;2022;4;1;2
"AL";"SAO BRAS";270820;2022;2;1;2
"AL";"SAO BRAS";270820;2022;2;2;3
"AL";"SAO BRAS";270820;2022;4;1;2
"AL";"SAO BRAS";270820;2022;4;2;1
"AL";"SAO JOSE DA LAJE";270830;2022;2;1;9
"AL";"SAO JOSE DA LAJE";270830;2022;2;2;11
"AL";"SAO JOSE DA LAJE";270830;2022;4;1;5
"AL";"SAO JOSE DA LAJE";270830;2022;4;2;4
"AL";"SAO JOSE DA TAPERA";270840;2022;2;1;11
"AL";"SAO JOSE DA TAPERA";270840;2022;2;2;4
"AL";"SAO JOSE DA TAPERA";270840;2022;4;1;8
"AL";"SAO LUIS DO QUITUNDE";270850;2022;2;1;8
"AL";"SAO LUIS DO QUITUNDE";270850;2022;2;2;11
"AL";"SAO LUIS DO QUITUNDE";270850;2022;2;9;1
"AL";"SAO LUIS DO QUITUNDE";270850;2022;4;1;10
"AL";"SAO LUIS DO QUITUNDE";270850;2022;4;2;10
"AL";"SAO MIGUEL DOS CAMPOS";270860;2022;2;1;17
"AL";"SAO MIGUEL DOS CAMPOS";270860;2022;2;2;29
"AL";"SAO MIGUEL DOS CAMPOS";270860;2022;4;1;5
"AL";"SAO MIGUEL DOS CAMPOS";270860;2022;4;2;36
"AL";"SAO MIGUEL DOS MILAGRES";270870;2022;2;1;6
"AL";"SAO MIGUEL DOS MILAGRES";270870;2022;2;2;1
"AL";"SAO MIGUEL DOS MILAGRES";270870;2022;4;1;4
"AL";"SAO MIGUEL DOS MILAGRES";270870;2022;4;2;3
"AL";"SAO SEBASTIAO";270880;2022;2;1;15
"AL";"SAO SEBASTIAO";270880;2022;2;2;41
"AL";"SAO SEBASTIAO";270880;2022;4;1;16
"AL";"SAO SEBASTIAO";270880;2022;4;2;27
"AL";"SATUBA";270890;2022;2;1;16
"AL";"SATUBA";270890;2022;2;2;16
"AL";"SATUBA";270890;2022;4;1;5
"AL";"SATUBA";270890;2022;4;2;6
"AL";"SENADOR RUI PALMEIRA";270895;2022;2;1;7
"AL";"SENADOR RUI PALMEIRA";270895;2022;2;2;2
"AL";"SENADOR RUI PALMEIRA";270895;2022;4;1;4
"AL";"TANQUE D'ARCA";270900;2022;2;1;4
"AL";"TANQUE D'ARCA";270900;2022;4;2;3
"AL";"TAQUARANA";270910;2022;2;1;8
"AL";"TAQUARANA";270910;2022;2;2;24
"AL";"TAQUARANA";270910;2022;2;NA;1
"AL";"TAQUARANA";270910;2022;4;1;4
"AL";"TAQUARANA";270910;2022;4;2;9
"AL";"TEOTONIO VILELA";270915;2022;2;1;8
"AL";"TEOTONIO VILELA";270915;2022;2;2;18
"AL";"TEOTONIO VILELA";270915;2022;2;9;2
"AL";"TEOTONIO VILELA";270915;2022;4;1;11
"AL";"TEOTONIO VILELA";270915;2022;4;2;18
"AL";"TEOTONIO VILELA";270915;2022;4;9;1
"AL";"TEOTONIO VILELA";270915;2022;4;NA;1
"AL";"TRAIPU";270920;2022;2;1;1
"AL";"TRAIPU";270920;2022;2;2;9
"AL";"TRAIPU";270920;2022;4;1;10
"AL";"TRAIPU";270920;2022;4;2;14
"AL";"UNIAO DOS PALMARES";270930;2022;2;1;21
"AL";"UNIAO DOS PALMARES";270930;2022;2;2;14
"AL";"UNIAO DOS PALMARES";270930;2022;4;1;13
"AL";"UNIAO DOS PALMARES";270930;2022;4;2;6
"AL";"VICOSA";270940;2022;2;1;11
"AL";"VICOSA";270940;2022;2;2;4
"AL";"VICOSA";270940;2022;4;1;12
"AL";"VICOSA";270940;2022;4;2;12
"AM";"ALVARAES";130002;2022;2;1;5
"AM";"ALVARAES";130002;2022;2;2;12
"AM";"ALVARAES";130002;2022;4;1;5
"AM";"ALVARAES";130002;2022;4;2;4
"AM";"AMATURA";130006;2022;2;2;2
"AM";"AMATURA";130006;2022;4;1;1
"AM";"AMATURA";130006;2022;4;2;5
"AM";"ANAMA";130008;2022;2;1;2
"AM";"ANAMA";130008;2022;2;2;2
"AM";"ANAMA";130008;2022;4;2;1
"AM";"ANORI";130010;2022;2;1;2
"AM";"ANORI";130010;2022;2;2;2
"AM";"ANORI";130010;2022;4;1;7
"AM";"ANORI";130010;2022;4;2;2
"AM";"APUI";130014;2022;2;1;7
"AM";"APUI";130014;2022;2;2;13
"AM";"APUI";130014;2022;4;1;5
"AM";"APUI";130014;2022;4;2;13
"AM";"ATALAIA DO NORTE";130020;2022;2;2;7
"AM";"ATALAIA DO NORTE";130020;2022;4;1;5
"AM";"ATALAIA DO NORTE";130020;2022;4;2;9
"AM";"AUTAZES";130030;2022;2;1;18
"AM";"AUTAZES";130030;2022;2;2;3
"AM";"AUTAZES";130030;2022;4;1;30
"AM";"AUTAZES";130030;2022;4;2;5
"AM";"BARCELOS";130040;2022;2;1;2
"AM";"BARCELOS";130040;2022;2;2;3
"AM";"BARCELOS";130040;2022;4;1;3
"AM";"BARCELOS";130040;2022;4;2;3
"AM";"BARREIRINHA";130050;2022;2;1;20
"AM";"BARREIRINHA";130050;2022;2;2;30
"AM";"BARREIRINHA";130050;2022;4;1;14
"AM";"BARREIRINHA";130050;2022;4;2;14
"AM";"BENJAMIN CONSTANT";130060;2022;2;1;5
"AM";"BENJAMIN CONSTANT";130060;2022;2;2;39
"AM";"BENJAMIN CONSTANT";130060;2022;4;1;2
"AM";"BENJAMIN CONSTANT";130060;2022;4;2;39
"AM";"BOA VISTA DO RAMOS";130068;2022;2;1;4
"AM";"BOA VISTA DO RAMOS";130068;2022;2;2;2
"AM";"BOA VISTA DO RAMOS";130068;2022;4;1;5
"AM";"BOA VISTA DO RAMOS";130068;2022;4;2;2
"AM";"BOCA DO ACRE";130070;2022;2;1;23
"AM";"BOCA DO ACRE";130070;2022;2;2;47
"AM";"BOCA DO ACRE";130070;2022;4;1;41
"AM";"BOCA DO ACRE";130070;2022;4;2;22
"AM";"BORBA";130080;2022;2;1;10
"AM";"BORBA";130080;2022;2;2;7
"AM";"BORBA";130080;2022;4;1;30
"AM";"BORBA";130080;2022;4;2;14
"AM";"CAAPIRANGA";130083;2022;2;2;4
"AM";"CAAPIRANGA";130083;2022;4;1;2
"AM";"CAAPIRANGA";130083;2022;4;2;4
"AM";"CANUTAMA";130090;2022;2;1;1
"AM";"CANUTAMA";130090;2022;2;2;11
"AM";"CANUTAMA";130090;2022;4;1;1
"AM";"CANUTAMA";130090;2022;4;2;12
"AM";"CARAUARI";130100;2022;2;1;1
"AM";"CARAUARI";130100;2022;2;2;36
"AM";"CARAUARI";130100;2022;4;1;1
"AM";"CARAUARI";130100;2022;4;2;32
"AM";"CAREIRO";130110;2022;2;1;4
"AM";"CAREIRO";130110;2022;2;2;9
"AM";"CAREIRO";130110;2022;4;1;5
"AM";"CAREIRO";130110;2022;4;2;6
"AM";"CAREIRO DA VARZEA";130115;2022;2;1;4
"AM";"CAREIRO DA VARZEA";130115;2022;4;1;5
"AM";"CAREIRO DA VARZEA";130115;2022;4;2;1
"AM";"COARI";130120;2022;2;1;33
"AM";"COARI";130120;2022;2;2;1
"AM";"COARI";130120;2022;4;1;116
"AM";"COARI";130120;2022;4;2;1
"AM";"CODAJAS";130130;2022;2;1;10
"AM";"CODAJAS";130130;2022;2;2;10
"AM";"CODAJAS";130130;2022;4;1;8
"AM";"CODAJAS";130130;2022;4;2;7
"AM";"EIRUNEPE";130140;2022;2;1;13
"AM";"EIRUNEPE";130140;2022;2;2;33
"AM";"EIRUNEPE";130140;2022;4;1;32
"AM";"EIRUNEPE";130140;2022;4;2;14
"AM";"ENVIRA";130150;2022;2;1;5
"AM";"ENVIRA";130150;2022;2;2;1
"AM";"ENVIRA";130150;2022;4;1;4
"AM";"ENVIRA";130150;2022;4;2;1
"AM";"FONTE BOA";130160;2022;2;1;1
"AM";"FONTE BOA";130160;2022;4;1;1
"AM";"FONTE BOA";130160;2022;4;2;1
"AM";"GUAJARA";130165;2022;2;1;5
"AM";"GUAJARA";130165;2022;2;2;18
"AM";"GUAJARA";130165;2022;4;1;13
"AM";"GUAJARA";130165;2022;4;2;16
"AM";"HUMAITA";130170;2022;2;1;24
"AM";"HUMAITA";130170;2022;2;2;76
"AM";"HUMAITA";130170;2022;4;1;50
"AM";"HUMAITA";130170;2022;4;2;68
"AM";"IPIXUNA";130180;2022;2;1;1
"AM";"IPIXUNA";130180;2022;2;2;3
"AM";"IPIXUNA";130180;2022;4;1;2
"AM";"IPIXUNA";130180;2022;4;2;1
"AM";"IRANDUBA";130185;2022;2;1;11
"AM";"IRANDUBA";130185;2022;2;2;9
"AM";"IRANDUBA";130185;2022;2;9;2
"AM";"IRANDUBA";130185;2022;2;NA;1
"AM";"IRANDUBA";130185;2022;4;1;14
"AM";"IRANDUBA";130185;2022;4;2;8
"AM";"IRANDUBA";130185;2022;4;9;1
"AM";"ITACOATIARA";130190;2022;2;1;59
"AM";"ITACOATIARA";130190;2022;2;2;2
"AM";"ITACOATIARA";130190;2022;4;1;94
"AM";"ITACOATIARA";130190;2022;4;2;4
"AM";"ITAMARATI";130195;2022;2;1;23
"AM";"ITAMARATI";130195;2022;4;1;24
"AM";"ITAPIRANGA";130200;2022;2;1;5
"AM";"ITAPIRANGA";130200;2022;2;2;4
"AM";"ITAPIRANGA";130200;2022;4;1;5
"AM";"ITAPIRANGA";130200;2022;4;2;1
"AM";"JAPURA";130210;2022;2;1;2
"AM";"JAPURA";130210;2022;4;1;2
"AM";"JAPURA";130210;2022;4;2;3
"AM";"JURUA";130220;2022;2;1;1
"AM";"JURUA";130220;2022;4;1;1
"AM";"JUTAI";130230;2022;2;1;22
"AM";"JUTAI";130230;2022;2;2;15
"AM";"JUTAI";130230;2022;4;1;10
"AM";"JUTAI";130230;2022;4;2;16
"AM";"LABREA";130240;2022;2;1;42
"AM";"LABREA";130240;2022;2;2;33
"AM";"LABREA";130240;2022;4;1;66
"AM";"LABREA";130240;2022;4;2;21
"AM";"MANACAPURU";130250;2022;2;1;35
"AM";"MANACAPURU";130250;2022;2;2;24
"AM";"MANACAPURU";130250;2022;4;1;50
"AM";"MANACAPURU";130250;2022;4;2;22
"AM";"MANAQUIRI";130255;2022;2;1;7
"AM";"MANAQUIRI";130255;2022;2;2;10
"AM";"MANAQUIRI";130255;2022;4;1;4
"AM";"MANAQUIRI";130255;2022;4;2;12
"AM";"MANAUS";130260;2022;2;1;855
"AM";"MANAUS";130260;2022;2;2;582
"AM";"MANAUS";130260;2022;2;9;31
"AM";"MANAUS";130260;2022;2;NA;20
"AM";"MANAUS";130260;2022;4;1;820
"AM";"MANAUS";130260;2022;4;2;283
"AM";"MANAUS";130260;2022;4;9;14
"AM";"MANAUS";130260;2022;4;NA;19
"AM";"MANICORE";130270;2022;2;1;3
"AM";"MANICORE";130270;2022;2;2;14
"AM";"MANICORE";130270;2022;4;1;9
"AM";"MANICORE";130270;2022;4;2;5
"AM";"MARAA";130280;2022;2;1;1
"AM";"MARAA";130280;2022;2;2;9
"AM";"MARAA";130280;2022;4;1;2
"AM";"MARAA";130280;2022;4;2;6
"AM";"MAUES";130290;2022;2;1;107
"AM";"MAUES";130290;2022;4;1;129
"AM";"MAUES";130290;2022;4;2;4
"AM";"NHAMUNDA";130300;2022;2;1;1
"AM";"NHAMUNDA";130300;2022;2;2;2
"AM";"NOVA OLINDA DO NORTE";130310;2022;4;1;1
"AM";"NOVO AIRAO";130320;2022;2;2;13
"AM";"NOVO AIRAO";130320;2022;4;1;2
"AM";"NOVO AIRAO";130320;2022;4;2;19
"AM";"PARINTINS";130340;2022;2;1;2
"AM";"PARINTINS";130340;2022;2;2;4
"AM";"PARINTINS";130340;2022;4;1;5
"AM";"PARINTINS";130340;2022;4;2;8
"AM";"PAUINI";130350;2022;2;1;3
"AM";"PAUINI";130350;2022;2;2;5
"AM";"PAUINI";130350;2022;4;1;10
"AM";"PAUINI";130350;2022;4;2;1
"AM";"PRESIDENTE FIGUEIREDO";130353;2022;2;1;2
"AM";"PRESIDENTE FIGUEIREDO";130353;2022;2;2;10
"AM";"PRESIDENTE FIGUEIREDO";130353;2022;4;1;9
"AM";"PRESIDENTE FIGUEIREDO";130353;2022;4;2;11
"AM";"RIO PRETO DA EVA";130356;2022;2;1;2
"AM";"RIO PRETO DA EVA";130356;2022;2;9;1
"AM";"RIO PRETO DA EVA";130356;2022;4;1;4
"AM";"SANTA ISABEL DO RIO NEGRO";130360;2022;2;1;16
"AM";"SANTA ISABEL DO RIO NEGRO";130360;2022;4;1;19
"AM";"SANTA ISABEL DO RIO NEGRO";130360;2022;4;2;2
"AM";"SANTO ANTONIO DO ICA";130370;2022;2;1;30
"AM";"SANTO ANTONIO DO ICA";130370;2022;2;2;2
"AM";"SANTO ANTONIO DO ICA";130370;2022;4;1;47
"AM";"SANTO ANTONIO DO ICA";130370;2022;4;2;6
"AM";"SAO GABRIEL DA CACHOEIRA";130380;2022;2;1;24
"AM";"SAO GABRIEL DA CACHOEIRA";130380;2022;2;2;3
"AM";"SAO GABRIEL DA CACHOEIRA";130380;2022;4;1;23
"AM";"SAO GABRIEL DA CACHOEIRA";130380;2022;4;2;1
"AM";"SAO PAULO DE OLIVENCA";130390;2022;2;1;15
"AM";"SAO PAULO DE OLIVENCA";130390;2022;2;2;4
"AM";"SAO PAULO DE OLIVENCA";130390;2022;4;1;33
"AM";"SAO PAULO DE OLIVENCA";130390;2022;4;2;9
"AM";"SAO SEBASTIAO DO UATUMA";130395;2022;2;1;4
"AM";"SAO SEBASTIAO DO UATUMA";130395;2022;2;2;5
"AM";"SAO SEBASTIAO DO UATUMA";130395;2022;4;1;6
"AM";"SAO SEBASTIAO DO UATUMA";130395;2022;4;2;3
"AM";"SILVES";130400;2022;2;1;2
"AM";"SILVES";130400;2022;2;2;1
"AM";"SILVES";130400;2022;4;1;6
"AM";"SILVES";130400;2022;4;2;2
"AM";"TABATINGA";130406;2022;2;1;36
"AM";"TABATINGA";130406;2022;2;2;17
"AM";"TABATINGA";130406;2022;4;1;54
"AM";"TABATINGA";130406;2022;4;2;12
"AM";"TAPAUA";130410;2022;2;2;6
"AM";"TAPAUA";130410;2022;4;2;4
"AM";"TEFE";130420;2022;2;1;11
"AM";"TEFE";130420;2022;2;2;30
"AM";"TEFE";130420;2022;4;1;48
"AM";"TEFE";130420;2022;4;2;17
"AM";"TONANTINS";130423;2022;2;2;4
"AM";"TONANTINS";130423;2022;4;1;2
"AM";"TONANTINS";130423;2022;4;2;3
"AM";"UARINI";130426;2022;2;1;40
"AM";"UARINI";130426;2022;4;1;60
"AM";"URUCARA";130430;2022;2;1;3
"AM";"URUCARA";130430;2022;2;2;2
"AM";"URUCARA";130430;2022;4;1;9
"AM";"URUCURITUBA";130440;2022;2;1;3
"AM";"URUCURITUBA";130440;2022;4;1;4
"AM";"URUCURITUBA";130440;2022;4;2;1
"AP";"AMAPA";160010;2022;2;1;13
"AP";"AMAPA";160010;2022;2;2;5
"AP";"AMAPA";160010;2022;4;1;12
"AP";"AMAPA";160010;2022;4;2;6
"AP";"CALCOENE";160020;2022;2;1;11
"AP";"CALCOENE";160020;2022;2;2;1
"AP";"CALCOENE";160020;2022;4;1;50
"AP";"CALCOENE";160020;2022;4;2;8
"AP";"CUTIAS";160021;2022;2;1;9
"AP";"CUTIAS";160021;2022;2;2;1
"AP";"CUTIAS";160021;2022;4;1;12
"AP";"CUTIAS";160021;2022;4;2;1
"AP";"FERREIRA GOMES";160023;2022;2;1;12
"AP";"FERREIRA GOMES";160023;2022;2;2;4
"AP";"FERREIRA GOMES";160023;2022;4;1;17
"AP";"FERREIRA GOMES";160023;2022;4;2;6
"AP";"ITAUBAL";160025;2022;2;1;7
"AP";"ITAUBAL";160025;2022;2;2;2
"AP";"ITAUBAL";160025;2022;4;1;23
"AP";"ITAUBAL";160025;2022;4;2;4
"AP";"LARANJAL DO JARI";160027;2022;2;1;28
"AP";"LARANJAL DO JARI";160027;2022;2;2;30
"AP";"LARANJAL DO JARI";160027;2022;4;1;64
"AP";"LARANJAL DO JARI";160027;2022;4;2;23
"AP";"MACAPA";160030;2022;2;1;1090
"AP";"MACAPA";160030;2022;2;2;235
"AP";"MACAPA";160030;2022;2;NA;1
"AP";"MACAPA";160030;2022;4;1;1215
"AP";"MACAPA";160030;2022;4;2;218
"AP";"MAZAGAO";160040;2022;2;1;70
"AP";"MAZAGAO";160040;2022;2;2;4
"AP";"MAZAGAO";160040;2022;4;1;80
"AP";"MAZAGAO";160040;2022;4;2;7
"AP";"OIAPOQUE";160050;2022;2;1;11
"AP";"OIAPOQUE";160050;2022;2;2;4
"AP";"OIAPOQUE";160050;2022;2;9;1
"AP";"OIAPOQUE";160050;2022;4;1;23
"AP";"OIAPOQUE";160050;2022;4;2;13
"AP";"PEDRA BRANCA DO AMAPARI";160015;2022;2;1;31
"AP";"PEDRA BRANCA DO AMAPARI";160015;2022;2;2;7
"AP";"PEDRA BRANCA DO AMAPARI";160015;2022;4;1;32
"AP";"PEDRA BRANCA DO AMAPARI";160015;2022;4;2;8
"AP";"PORTO GRANDE";160053;2022;2;1;33
"AP";"PORTO GRANDE";160053;2022;2;2;10
"AP";"PORTO GRANDE";160053;2022;4;1;49
"AP";"PORTO GRANDE";160053;2022;4;2;7
"AP";"PRACUUBA";160055;2022;2;1;4
"AP";"PRACUUBA";160055;2022;2;2;1
"AP";"PRACUUBA";160055;2022;4;1;11
"AP";"PRACUUBA";160055;2022;4;2;5
"AP";"SANTANA";160060;2022;2;1;307
"AP";"SANTANA";160060;2022;2;2;22
"AP";"SANTANA";160060;2022;4;1;380
"AP";"SANTANA";160060;2022;4;2;13
"AP";"SERRA DO NAVIO";160005;2022;2;1;3
"AP";"SERRA DO NAVIO";160005;2022;2;2;4
"AP";"SERRA DO NAVIO";160005;2022;4;1;13
"AP";"TARTARUGALZINHO";160070;2022;2;1;20
"AP";"TARTARUGALZINHO";160070;2022;2;2;4
"AP";"TARTARUGALZINHO";160070;2022;4;1;29
"AP";"TARTARUGALZINHO";160070;2022;4;2;9
"AP";"VITORIA DO JARI";160080;2022;2;1;10
"AP";"VITORIA DO JARI";160080;2022;2;2;6
"AP";"VITORIA DO JARI";160080;2022;4;1;22
"AP";"VITORIA DO JARI";160080;2022;4;2;3
"BA";"ABAIRA";290010;2022;2;1;2
"BA";"ABAIRA";290010;2022;2;2;2
"BA";"ABAIRA";290010;2022;4;2;3
"BA";"ABARE";290020;2022;2;1;5
"BA";"ABARE";290020;2022;2;2;8
"BA";"ABARE";290020;2022;4;1;15
"BA";"ABARE";290020;2022;4;2;5
"BA";"ACAJUTIBA";290030;2022;2;1;5
"BA";"ACAJUTIBA";290030;2022;2;2;4
"BA";"ACAJUTIBA";290030;2022;4;1;7
"BA";"ACAJUTIBA";290030;2022;4;2;3
"BA";"ADUSTINA";290035;2022;2;1;11
"BA";"ADUSTINA";290035;2022;2;2;6
"BA";"ADUSTINA";290035;2022;4;1;8
"BA";"ADUSTINA";290035;2022;4;2;8
"BA";"AGUA FRIA";290040;2022;2;1;11
"BA";"AGUA FRIA";290040;2022;2;2;8
"BA";"AGUA FRIA";290040;2022;4;1;6
"BA";"AGUA FRIA";290040;2022;4;2;2
"BA";"AIQUARA";290060;2022;2;1;1
"BA";"AIQUARA";290060;2022;2;2;4
"BA";"AIQUARA";290060;2022;4;1;1
"BA";"ALAGOINHAS";290070;2022;2;1;117
"BA";"ALAGOINHAS";290070;2022;2;2;131
"BA";"ALAGOINHAS";290070;2022;2;9;3
"BA";"ALAGOINHAS";290070;2022;4;1;148
"BA";"ALAGOINHAS";290070;2022;4;2;54
"BA";"ALAGOINHAS";290070;2022;4;9;1
"BA";"ALCOBACA";290080;2022;2;1;27
"BA";"ALCOBACA";290080;2022;2;2;10
"BA";"ALCOBACA";290080;2022;2;9;1
"BA";"ALCOBACA";290080;2022;4;1;26
"BA";"ALCOBACA";290080;2022;4;2;11
"BA";"ALMADINA";290090;2022;2;1;1
"BA";"ALMADINA";290090;2022;4;1;1
"BA";"ALMADINA";290090;2022;4;2;1
"BA";"AMARGOSA";290100;2022;2;1;12
"BA";"AMARGOSA";290100;2022;2;2;14
"BA";"AMARGOSA";290100;2022;2;9;2
"BA";"AMARGOSA";290100;2022;4;1;8
"BA";"AMARGOSA";290100;2022;4;2;7
"BA";"AMELIA RODRIGUES";290110;2022;2;1;10
"BA";"AMELIA RODRIGUES";290110;2022;2;2;11
"BA";"AMELIA RODRIGUES";290110;2022;4;1;3
"BA";"AMELIA RODRIGUES";290110;2022;4;2;5
"BA";"AMERICA DOURADA";290115;2022;2;1;5
"BA";"AMERICA DOURADA";290115;2022;2;2;8
"BA";"AMERICA DOURADA";290115;2022;4;1;11
"BA";"AMERICA DOURADA";290115;2022;4;2;3
"BA";"ANAGE";290120;2022;2;1;15
"BA";"ANAGE";290120;2022;2;2;5
"BA";"ANAGE";290120;2022;4;1;13
"BA";"ANAGE";290120;2022;4;2;4
"BA";"ANDARAI";290130;2022;2;1;3
"BA";"ANDARAI";290130;2022;2;2;4
"BA";"ANDARAI";290130;2022;2;9;2
"BA";"ANDARAI";290130;2022;4;1;11
"BA";"ANDARAI";290130;2022;4;2;3
"BA";"ANDARAI";290130;2022;4;9;2
"BA";"ANDORINHA";290135;2022;2;1;9
"BA";"ANDORINHA";290135;2022;2;2;3
"BA";"ANDORINHA";290135;2022;4;1;7
"BA";"ANDORINHA";290135;2022;4;2;2
"BA";"ANGICAL";290140;2022;2;1;8
"BA";"ANGICAL";290140;2022;2;2;9
"BA";"ANGICAL";290140;2022;4;1;11
"BA";"ANGICAL";290140;2022;4;2;2
"BA";"ANGUERA";290150;2022;2;1;1
"BA";"ANGUERA";290150;2022;2;2;3
"BA";"ANGUERA";290150;2022;4;1;1
"BA";"ANGUERA";290150;2022;4;2;2
"BA";"ANTAS";290160;2022;2;1;7
"BA";"ANTAS";290160;2022;2;2;5
"BA";"ANTAS";290160;2022;2;9;1
"BA";"ANTAS";290160;2022;4;1;11
"BA";"ANTAS";290160;2022;4;2;6
"BA";"ANTONIO CARDOSO";290170;2022;2;1;5
"BA";"ANTONIO CARDOSO";290170;2022;2;2;9
"BA";"ANTONIO CARDOSO";290170;2022;2;9;1
"BA";"ANTONIO CARDOSO";290170;2022;4;1;1
"BA";"ANTONIO CARDOSO";290170;2022;4;2;6
"BA";"ANTONIO GONCALVES";290180;2022;2;1;1
"BA";"ANTONIO GONCALVES";290180;2022;2;2;2
"BA";"ANTONIO GONCALVES";290180;2022;4;2;1
"BA";"APORA";290190;2022;2;1;9
"BA";"APORA";290190;2022;2;2;6
"BA";"APORA";290190;2022;4;1;4
"BA";"APORA";290190;2022;4;2;6
"BA";"APUAREMA";290195;2022;2;1;1
"BA";"APUAREMA";290195;2022;2;2;2
"BA";"APUAREMA";290195;2022;4;2;1
"BA";"ARACAS";290205;2022;2;1;14
"BA";"ARACAS";290205;2022;2;2;6
"BA";"ARACAS";290205;2022;4;1;6
"BA";"ARACAS";290205;2022;4;2;4
"BA";"ARACATU";290200;2022;2;1;11
"BA";"ARACATU";290200;2022;2;2;22
"BA";"ARACATU";290200;2022;4;1;6
"BA";"ARACATU";290200;2022;4;2;9
"BA";"ARACI";290210;2022;2;1;29
"BA";"ARACI";290210;2022;2;2;42
"BA";"ARACI";290210;2022;2;9;2
"BA";"ARACI";290210;2022;4;1;22
"BA";"ARACI";290210;2022;4;2;27
"BA";"ARAMARI";290220;2022;2;1;7
"BA";"ARAMARI";290220;2022;2;2;3
"BA";"ARAMARI";290220;2022;4;1;9
"BA";"ARAMARI";290220;2022;4;2;1
"BA";"ARATACA";290225;2022;2;1;3
"BA";"ARATACA";290225;2022;2;2;1
"BA";"ARATACA";290225;2022;4;1;8
"BA";"ARATACA";290225;2022;4;2;1
"BA";"ARATUIPE";290230;2022;2;2;3
"BA";"ARATUIPE";290230;2022;4;1;1
"BA";"ARATUIPE";290230;2022;4;2;4
"BA";"AURELINO LEAL";290240;2022;2;1;9
"BA";"AURELINO LEAL";290240;2022;2;2;2
"BA";"AURELINO LEAL";290240;2022;4;1;9
"BA";"AURELINO LEAL";290240;2022;4;2;1
"BA";"BAIANOPOLIS";290250;2022;2;1;4
"BA";"BAIANOPOLIS";290250;2022;2;2;10
"BA";"BAIANOPOLIS";290250;2022;4;1;11
"BA";"BAIANOPOLIS";290250;2022;4;2;5
"BA";"BAIXA GRANDE";290260;2022;2;1;3
"BA";"BAIXA GRANDE";290260;2022;2;2;9
"BA";"BAIXA GRANDE";290260;2022;2;9;1
"BA";"BAIXA GRANDE";290260;2022;4;2;5
"BA";"BANZAE";290265;2022;2;1;6
"BA";"BANZAE";290265;2022;2;2;2
"BA";"BANZAE";290265;2022;4;1;3
"BA";"BANZAE";290265;2022;4;2;2
"BA";"BARRA";290270;2022;2;1;75
"BA";"BARRA";290270;2022;2;2;20
"BA";"BARRA";290270;2022;4;1;97
"BA";"BARRA";290270;2022;4;2;18
"BA";"BARRA DA ESTIVA";290280;2022;2;1;33
"BA";"BARRA DA ESTIVA";290280;2022;2;2;23
"BA";"BARRA DA ESTIVA";290280;2022;4;1;25
"BA";"BARRA DA ESTIVA";290280;2022;4;2;16
"BA";"BARRA DO CHOCA";290290;2022;2;1;46
"BA";"BARRA DO CHOCA";290290;2022;2;2;13
"BA";"BARRA DO CHOCA";290290;2022;4;1;27
"BA";"BARRA DO CHOCA";290290;2022;4;2;11
"BA";"BARRA DO MENDES";290300;2022;2;1;4
"BA";"BARRA DO MENDES";290300;2022;2;2;9
"BA";"BARRA DO MENDES";290300;2022;4;1;3
"BA";"BARRA DO MENDES";290300;2022;4;2;3
"BA";"BARRA DO ROCHA";290310;2022;2;1;2
"BA";"BARRA DO ROCHA";290310;2022;2;2;3
"BA";"BARRA DO ROCHA";290310;2022;4;2;3
"BA";"BARREIRAS";290320;2022;2;1;124
"BA";"BARREIRAS";290320;2022;2;2;158
"BA";"BARREIRAS";290320;2022;2;NA;1
"BA";"BARREIRAS";290320;2022;4;1;135
"BA";"BARREIRAS";290320;2022;4;2;79
"BA";"BARREIRAS";290320;2022;4;9;1
"BA";"BARRO ALTO";290323;2022;2;1;3
"BA";"BARRO ALTO";290323;2022;2;2;2
"BA";"BARRO ALTO";290323;2022;4;1;10
"BA";"BARRO ALTO";290323;2022;4;2;10
"BA";"BARRO PRETO";290330;2022;2;1;2
"BA";"BARRO PRETO";290330;2022;2;2;1
"BA";"BARRO PRETO";290330;2022;4;1;5
"BA";"BARROCAS";290327;2022;2;1;4
"BA";"BARROCAS";290327;2022;2;2;20
"BA";"BARROCAS";290327;2022;4;1;5
"BA";"BARROCAS";290327;2022;4;2;12
