"UF";"Municipio";"Codigo";"Ano";"Robson";"cesarea_antes_do_parto";"Nascidos"
"BA";"ACAJUTIBA";290030;2024;2;3;3
"BA";"ACAJUTIBA";290030;2024;4;1;1
"BA";"ACAJUTIBA";290030;2024;4;3;2
"BA";"ADUSTINA";290035;2022;2;1;9
"BA";"ADUSTINA";290035;2022;2;2;3
"BA";"ADUSTINA";290035;2022;2;3;5
"BA";"ADUSTINA";290035;2022;4;1;12
"BA";"ADUSTINA";290035;2022;4;2;4
"BA";"ADUSTINA";290035;2022;4;3;4
"BA";"ADUSTINA";290035;2023;2;1;8
"BA";"ADUSTINA";290035;2023;2;2;4
"BA";"ADUSTINA";290035;2023;2;3;6
"BA";"ADUSTINA";290035;2023;2;9;2
"BA";"ADUSTINA";290035;2023;4;1;8
"BA";"ADUSTINA";290035;2023;4;3;12
"BA";"ADUSTINA";290035;2023;4;9;2
"BA";"ADUSTINA";290035;2024;2;1;2
"BA";"ADUSTINA";290035;2024;2;3;2
"BA";"ADUSTINA";290035;2024;2;9;1
"BA";"ADUSTINA";290035;2024;4;1;1
"BA";"AGUA FRIA";290040;2022;2;1;10
"BA";"AGUA FRIA";290040;2022;2;2;2
"BA";"AGUA FRIA";290040;2022;2;3;7
"BA";"AGUA FRIA";290040;2022;4;1;3
"BA";"AGUA FRIA";290040;2022;4;3;5
"BA";"AGUA FRIA";290040;2023;2;1;22
"BA";"AGUA FRIA";290040;2023;2;2;6
"BA";"AGUA FRIA";290040;2023;2;3;6
"BA";"AGUA FRIA";290040;2023;4;1;10
"BA";"AGUA FRIA";290040;2023;4;3;10
"BA";"AGUA FRIA";290040;2024;2;1;4
"BA";"AGUA FRIA";290040;2024;2;3;3
"BA";"AGUA FRIA";290040;2024;4;1;5
"BA";"AGUA FRIA";290040;2024;4;3;1
"BA";"AIQUARA";290060;2022;2;1;4
"BA";"AIQUARA";290060;2022;2;2;1
"BA";"AIQUARA";290060;2022;4;3;1
"BA";"AIQUARA";290060;2023;2;1;2
"BA";"AIQUARA";290060;2023;2;2;2
"BA";"AIQUARA";290060;2023;2;3;2
"BA";"AIQUARA";290060;2024;2;NA;1
"BA";"ALAGOINHAS";290070;2022;2;1;207
"BA";"ALAGOINHAS";290070;2022;2;2;22
"BA";"ALAGOINHAS";290070;2022;2;3;64
"BA";"ALAGOINHAS";290070;2022;2;9;1
"BA";"ALAGOINHAS";290070;2022;4;1;101
"BA";"ALAGOINHAS";290070;2022;4;2;15
"BA";"ALAGOINHAS";290070;2022;4;3;114
"BA";"ALAGOINHAS";290070;2023;2;1;271
"BA";"ALAGOINHAS";290070;2023;2;2;42
"BA";"ALAGOINHAS";290070;2023;2;3;106
"BA";"ALAGOINHAS";290070;2023;2;9;6
"BA";"ALAGOINHAS";290070;2023;2;NA;2
"BA";"ALAGOINHAS";290070;2023;4;1;146
"BA";"ALAGOINHAS";290070;2023;4;2;42
"BA";"ALAGOINHAS";290070;2023;4;3;140
"BA";"ALAGOINHAS";290070;2023;4;9;12
"BA";"ALAGOINHAS";290070;2024;2;1;48
"BA";"ALAGOINHAS";290070;2024;2;2;10
"BA";"ALAGOINHAS";290070;2024;2;3;21
"BA";"ALAGOINHAS";290070;2024;2;NA;1
"BA";"ALAGOINHAS";290070;2024;4;1;31
"BA";"ALAGOINHAS";290070;2024;4;2;6
"BA";"ALAGOINHAS";290070;2024;4;3;15
"BA";"ALAGOINHAS";290070;2024;4;NA;1
"BA";"ALCOBACA";290080;2022;2;1;12
"BA";"ALCOBACA";290080;2022;2;2;7
"BA";"ALCOBACA";290080;2022;2;3;16
"BA";"ALCOBACA";290080;2022;2;9;4
"BA";"ALCOBACA";290080;2022;4;1;12
"BA";"ALCOBACA";290080;2022;4;3;24
"BA";"ALCOBACA";290080;2022;4;9;1
"BA";"ALCOBACA";290080;2023;2;1;20
"BA";"ALCOBACA";290080;2023;2;2;10
"BA";"ALCOBACA";290080;2023;2;3;30
"BA";"ALCOBACA";290080;2023;2;9;2
"BA";"ALCOBACA";290080;2023;4;1;28
"BA";"ALCOBACA";290080;2023;4;2;4
"BA";"ALCOBACA";290080;2023;4;3;40
"BA";"ALCOBACA";290080;2023;4;9;6
"BA";"ALCOBACA";290080;2024;2;1;2
"BA";"ALCOBACA";290080;2024;2;2;1
"BA";"ALCOBACA";290080;2024;2;3;2
"BA";"ALCOBACA";290080;2024;4;1;6
"BA";"ALCOBACA";290080;2024;4;3;10
"BA";"ALCOBACA";290080;2024;4;9;1
"BA";"ALMADINA";290090;2022;2;3;1
"BA";"ALMADINA";290090;2022;4;1;1
"BA";"ALMADINA";290090;2022;4;3;1
"BA";"ALMADINA";290090;2023;2;1;3
"BA";"ALMADINA";290090;2023;2;3;8
"BA";"ALMADINA";290090;2023;4;3;7
"BA";"ALMADINA";290090;2024;2;3;1
"BA";"ALMADINA";290090;2024;4;1;1
"BA";"ALMADINA";290090;2024;4;2;1
"BA";"ALMADINA";290090;2024;4;3;4
"BA";"AMARGOSA";290100;2022;2;1;20
"BA";"AMARGOSA";290100;2022;2;2;3
"BA";"AMARGOSA";290100;2022;2;3;5
"BA";"AMARGOSA";290100;2022;4;1;8
"BA";"AMARGOSA";290100;2022;4;2;1
"BA";"AMARGOSA";290100;2022;4;3;6
"BA";"AMARGOSA";290100;2023;2;1;42
"BA";"AMARGOSA";290100;2023;2;2;4
"BA";"AMARGOSA";290100;2023;2;3;14
"BA";"AMARGOSA";290100;2023;4;1;24
"BA";"AMARGOSA";290100;2023;4;2;4
"BA";"AMARGOSA";290100;2023;4;3;14
"BA";"AMARGOSA";290100;2024;2;1;8
"BA";"AMARGOSA";290100;2024;2;3;3
"BA";"AMARGOSA";290100;2024;4;1;6
"BA";"AMARGOSA";290100;2024;4;3;1
"BA";"AMELIA RODRIGUES";290110;2022;2;1;13
"BA";"AMELIA RODRIGUES";290110;2022;2;2;2
"BA";"AMELIA RODRIGUES";290110;2022;2;3;6
"BA";"AMELIA RODRIGUES";290110;2022;4;1;5
"BA";"AMELIA RODRIGUES";290110;2022;4;2;1
"BA";"AMELIA RODRIGUES";290110;2022;4;3;2
"BA";"AMELIA RODRIGUES";290110;2023;2;1;42
"BA";"AMELIA RODRIGUES";290110;2023;2;3;6
"BA";"AMELIA RODRIGUES";290110;2023;4;1;23
"BA";"AMELIA RODRIGUES";290110;2023;4;3;16
"BA";"AMELIA RODRIGUES";290110;2024;2;1;11
"BA";"AMELIA RODRIGUES";290110;2024;2;2;1
"BA";"AMELIA RODRIGUES";290110;2024;4;1;4
"BA";"AMELIA RODRIGUES";290110;2024;4;2;1
"BA";"AMELIA RODRIGUES";290110;2024;4;3;2
"BA";"AMERICA DOURADA";290115;2022;2;1;10
"BA";"AMERICA DOURADA";290115;2022;2;2;4
"BA";"AMERICA DOURADA";290115;2022;2;3;1
"BA";"AMERICA DOURADA";290115;2022;4;1;7
"BA";"AMERICA DOURADA";290115;2022;4;2;3
"BA";"AMERICA DOURADA";290115;2022;4;3;7
"BA";"AMERICA DOURADA";290115;2023;2;1;18
"BA";"AMERICA DOURADA";290115;2023;2;2;2
"BA";"AMERICA DOURADA";290115;2023;2;3;8
"BA";"AMERICA DOURADA";290115;2023;4;1;23
"BA";"AMERICA DOURADA";290115;2023;4;2;2
"BA";"AMERICA DOURADA";290115;2023;4;3;22
"BA";"AMERICA DOURADA";290115;2024;2;1;3
"BA";"AMERICA DOURADA";290115;2024;2;3;1
"BA";"ANAGE";290120;2022;2;1;6
"BA";"ANAGE";290120;2022;2;2;2
"BA";"ANAGE";290120;2022;2;3;12
"BA";"ANAGE";290120;2022;4;1;4
"BA";"ANAGE";290120;2022;4;3;13
"BA";"ANAGE";290120;2023;2;1;16
"BA";"ANAGE";290120;2023;2;2;4
"BA";"ANAGE";290120;2023;2;3;26
"BA";"ANAGE";290120;2023;4;1;5
"BA";"ANAGE";290120;2023;4;2;4
"BA";"ANAGE";290120;2023;4;3;26
"BA";"ANAGE";290120;2024;2;1;2
"BA";"ANAGE";290120;2024;2;2;1
"BA";"ANAGE";290120;2024;2;3;7
"BA";"ANAGE";290120;2024;4;1;5
"BA";"ANAGE";290120;2024;4;2;1
"BA";"ANAGE";290120;2024;4;3;3
"BA";"ANDARAI";290130;2022;2;1;7
"BA";"ANDARAI";290130;2022;2;3;2
"BA";"ANDARAI";290130;2022;4;1;5
"BA";"ANDARAI";290130;2022;4;3;12
"BA";"ANDARAI";290130;2023;2;1;26
"BA";"ANDARAI";290130;2023;2;2;6
"BA";"ANDARAI";290130;2023;2;3;6
"BA";"ANDARAI";290130;2023;4;1;18
"BA";"ANDARAI";290130;2023;4;2;4
"BA";"ANDARAI";290130;2023;4;3;6
"BA";"ANDARAI";290130;2023;4;NA;2
"BA";"ANDARAI";290130;2024;2;1;3
"BA";"ANDARAI";290130;2024;2;3;1
"BA";"ANDARAI";290130;2024;4;1;3
"BA";"ANDORINHA";290135;2022;2;1;4
"BA";"ANDORINHA";290135;2022;2;2;4
"BA";"ANDORINHA";290135;2022;2;3;3
"BA";"ANDORINHA";290135;2022;2;9;1
"BA";"ANDORINHA";290135;2022;4;1;2
"BA";"ANDORINHA";290135;2022;4;2;1
"BA";"ANDORINHA";290135;2022;4;3;6
"BA";"ANDORINHA";290135;2023;2;1;18
"BA";"ANDORINHA";290135;2023;2;2;2
"BA";"ANDORINHA";290135;2023;2;3;4
"BA";"ANDORINHA";290135;2023;4;1;13
"BA";"ANDORINHA";290135;2023;4;3;18
"BA";"ANDORINHA";290135;2024;2;1;1
"BA";"ANDORINHA";290135;2024;4;1;4
"BA";"ANGICAL";290140;2022;2;1;10
"BA";"ANGICAL";290140;2022;2;2;2
"BA";"ANGICAL";290140;2022;2;3;5
"BA";"ANGICAL";290140;2022;4;1;3
"BA";"ANGICAL";290140;2022;4;3;10
"BA";"ANGICAL";290140;2023;2;1;6
"BA";"ANGICAL";290140;2023;2;2;2
"BA";"ANGICAL";290140;2023;2;3;12
"BA";"ANGICAL";290140;2023;4;1;4
"BA";"ANGICAL";290140;2023;4;2;12
"BA";"ANGICAL";290140;2023;4;3;20
"BA";"ANGICAL";290140;2024;2;1;2
"BA";"ANGICAL";290140;2024;4;1;2
"BA";"ANGUERA";290150;2022;2;1;3
"BA";"ANGUERA";290150;2022;2;3;1
"BA";"ANGUERA";290150;2022;4;1;2
"BA";"ANGUERA";290150;2022;4;3;1
"BA";"ANGUERA";290150;2023;2;1;14
"BA";"ANGUERA";290150;2023;2;2;4
"BA";"ANGUERA";290150;2023;2;3;6
"BA";"ANGUERA";290150;2023;4;1;4
"BA";"ANGUERA";290150;2023;4;3;4
"BA";"ANGUERA";290150;2024;2;3;1
"BA";"ANGUERA";290150;2024;4;1;1
"BA";"ANGUERA";290150;2024;4;3;1
"BA";"ANTAS";290160;2022;2;1;19
"BA";"ANTAS";290160;2022;2;2;2
"BA";"ANTAS";290160;2022;2;3;5
"BA";"ANTAS";290160;2022;4;1;8
"BA";"ANTAS";290160;2022;4;3;10
"BA";"ANTAS";290160;2023;2;1;16
"BA";"ANTAS";290160;2023;2;2;2
"BA";"ANTAS";290160;2023;2;3;8
"BA";"ANTAS";290160;2023;4;1;14
"BA";"ANTAS";290160;2023;4;3;6
"BA";"ANTAS";290160;2024;2;1;3
"BA";"ANTAS";290160;2024;4;1;1
"BA";"ANTONIO CARDOSO";290170;2022;2;1;12
"BA";"ANTONIO CARDOSO";290170;2022;2;3;2
"BA";"ANTONIO CARDOSO";290170;2022;2;9;1
"BA";"ANTONIO CARDOSO";290170;2022;4;1;6
"BA";"ANTONIO CARDOSO";290170;2022;4;3;1
"BA";"ANTONIO CARDOSO";290170;2023;2;1;27
"BA";"ANTONIO CARDOSO";290170;2023;2;3;2
"BA";"ANTONIO CARDOSO";290170;2023;4;1;16
"BA";"ANTONIO CARDOSO";290170;2023;4;3;6
"BA";"ANTONIO CARDOSO";290170;2024;2;1;5
"BA";"ANTONIO CARDOSO";290170;2024;2;2;1
"BA";"ANTONIO CARDOSO";290170;2024;2;3;1
"BA";"ANTONIO CARDOSO";290170;2024;4;1;2
"BA";"ANTONIO CARDOSO";290170;2024;4;3;1
"BA";"ANTONIO GONCALVES";290180;2022;2;1;3
"BA";"ANTONIO GONCALVES";290180;2022;4;1;1
"BA";"ANTONIO GONCALVES";290180;2023;2;1;6
"BA";"ANTONIO GONCALVES";290180;2023;2;3;2
"BA";"ANTONIO GONCALVES";290180;2023;4;1;2
"BA";"ANTONIO GONCALVES";290180;2023;4;3;1
"BA";"ANTONIO GONCALVES";290180;2024;2;1;2
"BA";"APORA";290190;2022;2;1;9
"BA";"APORA";290190;2022;2;3;6
"BA";"APORA";290190;2022;4;1;8
"BA";"APORA";290190;2022;4;2;1
"BA";"APORA";290190;2022;4;3;3
"BA";"APORA";290190;2023;2;1;12
"BA";"APORA";290190;2023;2;2;10
"BA";"APORA";290190;2023;2;3;12
"BA";"APORA";290190;2023;4;1;6
"BA";"APORA";290190;2023;4;3;10
"BA";"APORA";290190;2023;4;NA;2
"BA";"APORA";290190;2024;2;1;3
"BA";"APORA";290190;2024;2;2;1
"BA";"APORA";290190;2024;2;3;1
"BA";"APORA";290190;2024;4;1;4
"BA";"APORA";290190;2024;4;2;2
"BA";"APUAREMA";290195;2022;2;1;2
"BA";"APUAREMA";290195;2022;2;2;1
"BA";"APUAREMA";290195;2022;4;1;1
"BA";"APUAREMA";290195;2023;2;1;2
"BA";"APUAREMA";290195;2023;4;1;4
"BA";"APUAREMA";290195;2023;4;3;4
"BA";"APUAREMA";290195;2024;2;1;1
"BA";"APUAREMA";290195;2024;2;2;2
"BA";"APUAREMA";290195;2024;4;1;1
"BA";"APUAREMA";290195;2024;4;3;2
"BA";"ARACAS";290205;2022;2;1;12
"BA";"ARACAS";290205;2022;2;2;2
"BA";"ARACAS";290205;2022;2;3;10
"BA";"ARACAS";290205;2022;4;1;6
"BA";"ARACAS";290205;2022;4;3;5
"BA";"ARACAS";290205;2023;2;1;8
"BA";"ARACAS";290205;2023;2;2;2
"BA";"ARACAS";290205;2023;2;3;12
"BA";"ARACAS";290205;2023;2;NA;2
"BA";"ARACAS";290205;2023;4;1;4
"BA";"ARACAS";290205;2023;4;2;2
"BA";"ARACAS";290205;2023;4;3;18
"BA";"ARACAS";290205;2023;4;9;2
"BA";"ARACAS";290205;2024;2;1;4
"BA";"ARACAS";290205;2024;2;2;2
"BA";"ARACAS";290205;2024;2;3;1
"BA";"ARACAS";290205;2024;4;1;6
"BA";"ARACAS";290205;2024;4;3;4
"BA";"ARACATU";290200;2022;2;1;23
"BA";"ARACATU";290200;2022;2;2;2
"BA";"ARACATU";290200;2022;2;3;8
"BA";"ARACATU";290200;2022;4;1;9
"BA";"ARACATU";290200;2022;4;3;6
"BA";"ARACATU";290200;2023;2;1;16
"BA";"ARACATU";290200;2023;2;2;6
"BA";"ARACATU";290200;2023;2;3;18
"BA";"ARACATU";290200;2023;4;1;14
"BA";"ARACATU";290200;2023;4;3;12
"BA";"ARACATU";290200;2024;2;1;2
"BA";"ARACATU";290200;2024;2;2;1
"BA";"ARACATU";290200;2024;2;3;3
"BA";"ARACATU";290200;2024;4;1;3
"BA";"ARACATU";290200;2024;4;3;4
"BA";"ARACI";290210;2022;2;1;49
"BA";"ARACI";290210;2022;2;2;10
"BA";"ARACI";290210;2022;2;3;16
"BA";"ARACI";290210;2022;4;1;29
"BA";"ARACI";290210;2022;4;3;22
"BA";"ARACI";290210;2023;2;1;60
"BA";"ARACI";290210;2023;2;2;12
"BA";"ARACI";290210;2023;2;3;22
"BA";"ARACI";290210;2023;2;NA;4
"BA";"ARACI";290210;2023;4;1;60
"BA";"ARACI";290210;2023;4;2;6
"BA";"ARACI";290210;2023;4;3;30
"BA";"ARACI";290210;2024;2;1;16
"BA";"ARACI";290210;2024;2;2;1
"BA";"ARACI";290210;2024;2;NA;1
"BA";"ARACI";290210;2024;4;1;6
"BA";"ARACI";290210;2024;4;2;1
"BA";"ARACI";290210;2024;4;3;1
"BA";"ARAMARI";290220;2022;2;1;7
"BA";"ARAMARI";290220;2022;2;3;4
"BA";"ARAMARI";290220;2022;4;1;3
"BA";"ARAMARI";290220;2022;4;3;8
"BA";"ARAMARI";290220;2023;2;1;12
"BA";"ARAMARI";290220;2023;2;2;8
"BA";"ARAMARI";290220;2023;2;3;6
"BA";"ARAMARI";290220;2023;4;1;4
"BA";"ARAMARI";290220;2023;4;2;2
"BA";"ARAMARI";290220;2023;4;3;10
"BA";"ARAMARI";290220;2023;4;9;4
"BA";"ARAMARI";290220;2024;2;1;5
"BA";"ARAMARI";290220;2024;2;2;1
"BA";"ARAMARI";290220;2024;2;3;1
"BA";"ARAMARI";290220;2024;4;3;2
"BA";"ARATACA";290225;2022;2;1;1
"BA";"ARATACA";290225;2022;2;3;3
"BA";"ARATACA";290225;2022;4;1;1
"BA";"ARATACA";290225;2022;4;2;1
"BA";"ARATACA";290225;2022;4;3;7
"BA";"ARATACA";290225;2023;2;1;2
"BA";"ARATACA";290225;2023;2;3;13
"BA";"ARATACA";290225;2023;4;3;14
"BA";"ARATACA";290225;2024;2;3;1
"BA";"ARATACA";290225;2024;4;1;1
"BA";"ARATACA";290225;2024;4;3;3
"BA";"ARATUIPE";290230;2022;2;1;3
"BA";"ARATUIPE";290230;2022;4;1;4
"BA";"ARATUIPE";290230;2022;4;3;1
"BA";"ARATUIPE";290230;2023;2;1;4
"BA";"ARATUIPE";290230;2023;2;3;2
"BA";"ARATUIPE";290230;2023;4;1;2
"BA";"ARATUIPE";290230;2024;4;1;1
"BA";"AURELINO LEAL";290240;2022;2;1;2
"BA";"AURELINO LEAL";290240;2022;2;2;1
"BA";"AURELINO LEAL";290240;2022;2;3;7
"BA";"AURELINO LEAL";290240;2022;4;1;2
"BA";"AURELINO LEAL";290240;2022;4;3;9
"BA";"AURELINO LEAL";290240;2023;2;1;6
"BA";"AURELINO LEAL";290240;2023;2;2;4
"BA";"AURELINO LEAL";290240;2023;2;3;21
"BA";"AURELINO LEAL";290240;2023;4;1;2
"BA";"AURELINO LEAL";290240;2023;4;2;2
"BA";"AURELINO LEAL";290240;2023;4;3;14
"BA";"AURELINO LEAL";290240;2024;2;1;2
"BA";"AURELINO LEAL";290240;2024;2;2;2
"BA";"AURELINO LEAL";290240;2024;2;3;2
"BA";"BAIANOPOLIS";290250;2022;2;1;11
"BA";"BAIANOPOLIS";290250;2022;2;2;2
"BA";"BAIANOPOLIS";290250;2022;2;3;1
"BA";"BAIANOPOLIS";290250;2022;4;1;6
"BA";"BAIANOPOLIS";290250;2022;4;2;2
"BA";"BAIANOPOLIS";290250;2022;4;3;8
"BA";"BAIANOPOLIS";290250;2023;2;1;10
"BA";"BAIANOPOLIS";290250;2023;2;3;14
"BA";"BAIANOPOLIS";290250;2023;4;1;2
"BA";"BAIANOPOLIS";290250;2023;4;3;14
"BA";"BAIANOPOLIS";290250;2024;2;1;1
"BA";"BAIANOPOLIS";290250;2024;2;3;2
"BA";"BAIANOPOLIS";290250;2024;4;1;1
"BA";"BAIXA GRANDE";290260;2022;2;1;11
"BA";"BAIXA GRANDE";290260;2022;2;2;1
"BA";"BAIXA GRANDE";290260;2022;2;3;1
"BA";"BAIXA GRANDE";290260;2022;4;1;5
"BA";"BAIXA GRANDE";290260;2022;4;3;1
"BA";"BAIXA GRANDE";290260;2023;2;1;18
"BA";"BAIXA GRANDE";290260;2023;2;3;16
"BA";"BAIXA GRANDE";290260;2023;4;1;18
"BA";"BAIXA GRANDE";290260;2023;4;2;2
"BA";"BAIXA GRANDE";290260;2023;4;3;6
"BA";"BAIXA GRANDE";290260;2024;2;1;4
"BA";"BAIXA GRANDE";290260;2024;2;3;2
"BA";"BAIXA GRANDE";290260;2024;4;1;3
"BA";"BAIXA GRANDE";290260;2024;4;3;2
"BA";"BANZAE";290265;2022;2;1;3
"BA";"BANZAE";290265;2022;2;2;1
"BA";"BANZAE";290265;2022;2;3;6
"BA";"BANZAE";290265;2022;4;1;3
"BA";"BANZAE";290265;2022;4;3;2
"BA";"BANZAE";290265;2022;4;9;1
"BA";"BANZAE";290265;2023;2;1;22
"BA";"BANZAE";290265;2023;2;2;2
"BA";"BANZAE";290265;2023;2;3;2
"BA";"BANZAE";290265;2023;4;1;12
"BA";"BANZAE";290265;2023;4;3;8
"BA";"BANZAE";290265;2024;2;2;1
"BA";"BANZAE";290265;2024;4;1;1
"BA";"BANZAE";290265;2024;4;3;3
"BA";"BARRA";290270;2022;2;1;27
"BA";"BARRA";290270;2022;2;2;24
"BA";"BARRA";290270;2022;2;3;41
"BA";"BARRA";290270;2022;2;NA;3
"BA";"BARRA";290270;2022;4;1;20
"BA";"BARRA";290270;2022;4;2;16
"BA";"BARRA";290270;2022;4;3;75
"BA";"BARRA";290270;2022;4;NA;4
"BA";"BARRA";290270;2023;2;1;21
"BA";"BARRA";290270;2023;2;2;12
"BA";"BARRA";290270;2023;2;3;54
"BA";"BARRA";290270;2023;2;NA;40
"BA";"BARRA";290270;2023;4;1;18
"BA";"BARRA";290270;2023;4;2;20
"BA";"BARRA";290270;2023;4;3;98
"BA";"BARRA";290270;2023;4;NA;32
"BA";"BARRA";290270;2024;2;1;4
"BA";"BARRA";290270;2024;2;2;5
"BA";"BARRA";290270;2024;2;3;19
"BA";"BARRA";290270;2024;4;1;3
"BA";"BARRA";290270;2024;4;2;5
"BA";"BARRA";290270;2024;4;3;22
"BA";"BARRA";290270;2024;4;NA;1
"BA";"BARRA DA ESTIVA";290280;2022;2;1;28
"BA";"BARRA DA ESTIVA";290280;2022;2;2;7
"BA";"BARRA DA ESTIVA";290280;2022;2;3;22
"BA";"BARRA DA ESTIVA";290280;2022;4;1;19
"BA";"BARRA DA ESTIVA";290280;2022;4;3;22
"BA";"BARRA DA ESTIVA";290280;2023;2;1;68
"BA";"BARRA DA ESTIVA";290280;2023;2;2;12
"BA";"BARRA DA ESTIVA";290280;2023;2;3;32
"BA";"BARRA DA ESTIVA";290280;2023;4;1;70
"BA";"BARRA DA ESTIVA";290280;2023;4;2;4
"BA";"BARRA DA ESTIVA";290280;2023;4;3;26
"BA";"BARRA DA ESTIVA";290280;2024;2;1;18
"BA";"BARRA DA ESTIVA";290280;2024;2;2;5
"BA";"BARRA DA ESTIVA";290280;2024;2;3;5
"BA";"BARRA DA ESTIVA";290280;2024;2;9;1
"BA";"BARRA DA ESTIVA";290280;2024;4;1;5
"BA";"BARRA DA ESTIVA";290280;2024;4;2;1
"BA";"BARRA DA ESTIVA";290280;2024;4;3;4
"BA";"BARRA DO CHOCA";290290;2022;2;1;15
"BA";"BARRA DO CHOCA";290290;2022;2;2;5
"BA";"BARRA DO CHOCA";290290;2022;2;3;38
"BA";"BARRA DO CHOCA";290290;2022;2;9;1
"BA";"BARRA DO CHOCA";290290;2022;4;1;13
"BA";"BARRA DO CHOCA";290290;2022;4;3;25
"BA";"BARRA DO CHOCA";290290;2023;2;1;22
"BA";"BARRA DO CHOCA";290290;2023;2;2;20
"BA";"BARRA DO CHOCA";290290;2023;2;3;44
"BA";"BARRA DO CHOCA";290290;2023;4;1;16
"BA";"BARRA DO CHOCA";290290;2023;4;2;4
"BA";"BARRA DO CHOCA";290290;2023;4;3;63
"BA";"BARRA DO CHOCA";290290;2024;2;1;9
"BA";"BARRA DO CHOCA";290290;2024;2;2;2
"BA";"BARRA DO CHOCA";290290;2024;2;3;9
"BA";"BARRA DO CHOCA";290290;2024;4;1;3
"BA";"BARRA DO CHOCA";290290;2024;4;3;5
"BA";"BARRA DO MENDES";290300;2022;2;1;11
"BA";"BARRA DO MENDES";290300;2022;2;2;1
"BA";"BARRA DO MENDES";290300;2022;2;3;1
"BA";"BARRA DO MENDES";290300;2022;4;1;3
"BA";"BARRA DO MENDES";290300;2022;4;2;1
"BA";"BARRA DO MENDES";290300;2022;4;3;2
"BA";"BARRA DO MENDES";290300;2023;2;1;30
"BA";"BARRA DO MENDES";290300;2023;4;1;10
"BA";"BARRA DO MENDES";290300;2023;4;2;4
"BA";"BARRA DO MENDES";290300;2023;4;3;10
"BA";"BARRA DO MENDES";290300;2024;2;1;3
"BA";"BARRA DO MENDES";290300;2024;2;2;1
"BA";"BARRA DO MENDES";290300;2024;2;3;1
"BA";"BARRA DO MENDES";290300;2024;4;1;2
"BA";"BARRA DO MENDES";290300;2024;4;3;2
"BA";"BARRA DO ROCHA";290310;2022;2;1;3
"BA";"BARRA DO ROCHA";290310;2022;2;2;1
"BA";"BARRA DO ROCHA";290310;2022;2;3;1
"BA";"BARRA DO ROCHA";290310;2022;4;1;3
"BA";"BARRA DO ROCHA";290310;2023;2;1;7
"BA";"BARRA DO ROCHA";290310;2023;2;3;3
"BA";"BARRA DO ROCHA";290310;2023;4;1;4
"BA";"BARRA DO ROCHA";290310;2023;4;2;4
"BA";"BARRA DO ROCHA";290310;2024;2;2;1
"BA";"BARRA DO ROCHA";290310;2024;4;1;2
"BA";"BARREIRAS";290320;2022;2;1;177
"BA";"BARREIRAS";290320;2022;2;2;44
"BA";"BARREIRAS";290320;2022;2;3;59
"BA";"BARREIRAS";290320;2022;2;9;5
"BA";"BARREIRAS";290320;2022;4;1;89
"BA";"BARREIRAS";290320;2022;4;2;18
"BA";"BARREIRAS";290320;2022;4;3;106
"BA";"BARREIRAS";290320;2022;4;9;3
"BA";"BARREIRAS";290320;2023;2;1;292
"BA";"BARREIRAS";290320;2023;2;2;92
"BA";"BARREIRAS";290320;2023;2;3;138
"BA";"BARREIRAS";290320;2023;2;9;2
"BA";"BARREIRAS";290320;2023;4;1;162
"BA";"BARREIRAS";290320;2023;4;2;34
"BA";"BARREIRAS";290320;2023;4;3;190
"BA";"BARREIRAS";290320;2023;4;9;2
"BA";"BARREIRAS";290320;2024;2;1;37
"BA";"BARREIRAS";290320;2024;2;2;7
"BA";"BARREIRAS";290320;2024;2;3;14
"BA";"BARREIRAS";290320;2024;4;1;21
"BA";"BARREIRAS";290320;2024;4;2;3
"BA";"BARREIRAS";290320;2024;4;3;17
"BA";"BARREIRAS";290320;2024;4;9;1
"BA";"BARRO ALTO";290323;2022;2;1;5
"BA";"BARRO ALTO";290323;2022;2;3;2
"BA";"BARRO ALTO";290323;2022;4;1;11
"BA";"BARRO ALTO";290323;2022;4;2;4
"BA";"BARRO ALTO";290323;2022;4;3;5
"BA";"BARRO ALTO";290323;2023;2;1;14
"BA";"BARRO ALTO";290323;2023;2;3;6
"BA";"BARRO ALTO";290323;2023;4;1;2
"BA";"BARRO ALTO";290323;2023;4;2;6
"BA";"BARRO ALTO";290323;2023;4;3;10
"BA";"BARRO ALTO";290323;2024;2;1;2
"BA";"BARRO ALTO";290323;2024;2;3;3
"BA";"BARRO ALTO";290323;2024;4;1;2
"BA";"BARRO ALTO";290323;2024;4;2;1
"BA";"BARRO ALTO";290323;2024;4;3;3
"BA";"BARRO PRETO";290330;2022;2;1;1
"BA";"BARRO PRETO";290330;2022;2;2;1
"BA";"BARRO PRETO";290330;2022;2;3;1
"BA";"BARRO PRETO";290330;2022;4;3;5
"BA";"BARRO PRETO";290330;2023;2;2;2
"BA";"BARRO PRETO";290330;2023;2;3;6
"BA";"BARRO PRETO";290330;2023;4;1;5
"BA";"BARRO PRETO";290330;2023;4;3;8
"BA";"BARRO PRETO";290330;2024;2;1;2
"BA";"BARRO PRETO";290330;2024;2;3;2
"BA";"BARRO PRETO";290330;2024;4;1;1
"BA";"BARRO PRETO";290330;2024;4;3;1
"BA";"BARROCAS";290327;2022;2;1;21
"BA";"BARROCAS";290327;2022;2;2;1
"BA";"BARROCAS";290327;2022;2;3;2
"BA";"BARROCAS";290327;2022;4;1;12
"BA";"BARROCAS";290327;2022;4;2;1
"BA";"BARROCAS";290327;2022;4;3;4
