"UF";"Municipio";"Codigo";"Ano";"Robson";"parto_induzido";"Nascidos"
"BA";"MATA DE SAO JOAO";292100;2023;2;2;14
"BA";"MATA DE SAO JOAO";292100;2023;4;1;33
"BA";"MATA DE SAO JOAO";292100;2023;4;2;14
"BA";"MATINA";292105;2022;2;1;2
"BA";"MATINA";292105;2022;2;2;11
"BA";"MATINA";292105;2022;4;1;7
"BA";"MATINA";292105;2022;4;2;3
"BA";"MATINA";292105;2023;2;1;7
"BA";"MATINA";292105;2023;2;2;3
"BA";"MATINA";292105;2023;4;1;7
"BA";"MATINA";292105;2023;4;2;3
"BA";"MEDEIROS NETO";292110;2022;2;1;25
"BA";"MEDEIROS NETO";292110;2022;2;2;26
"BA";"MEDEIROS NETO";292110;2022;2;9;2
"BA";"MEDEIROS NETO";292110;2022;4;1;12
"BA";"MEDEIROS NETO";292110;2022;4;2;23
"BA";"MEDEIROS NETO";292110;2022;4;9;3
"BA";"MEDEIROS NETO";292110;2023;2;1;8
"BA";"MEDEIROS NETO";292110;2023;2;2;19
"BA";"MEDEIROS NETO";292110;2023;4;1;12
"BA";"MEDEIROS NETO";292110;2023;4;2;29
"BA";"MEDEIROS NETO";292110;2023;4;9;1
"BA";"MIGUEL CALMON";292120;2022;2;1;8
"BA";"MIGUEL CALMON";292120;2022;2;2;13
"BA";"MIGUEL CALMON";292120;2022;4;1;14
"BA";"MIGUEL CALMON";292120;2022;4;2;11
"BA";"MIGUEL CALMON";292120;2023;2;1;3
"BA";"MIGUEL CALMON";292120;2023;2;2;13
"BA";"MIGUEL CALMON";292120;2023;4;1;6
"BA";"MIGUEL CALMON";292120;2023;4;2;13
"BA";"MILAGRES";292130;2022;2;1;1
"BA";"MILAGRES";292130;2022;2;2;5
"BA";"MILAGRES";292130;2022;4;1;1
"BA";"MILAGRES";292130;2022;4;2;1
"BA";"MILAGRES";292130;2023;2;1;2
"BA";"MILAGRES";292130;2023;4;1;1
"BA";"MILAGRES";292130;2023;4;2;2
"BA";"MIRANGABA";292140;2022;2;1;9
"BA";"MIRANGABA";292140;2022;2;2;4
"BA";"MIRANGABA";292140;2022;4;1;5
"BA";"MIRANGABA";292140;2022;4;2;9
"BA";"MIRANGABA";292140;2023;2;2;2
"BA";"MIRANGABA";292140;2023;4;1;7
"BA";"MIRANGABA";292140;2023;4;2;3
"BA";"MIRANTE";292145;2022;2;1;2
"BA";"MIRANTE";292145;2022;2;2;1
"BA";"MIRANTE";292145;2022;4;1;7
"BA";"MIRANTE";292145;2022;4;2;1
"BA";"MIRANTE";292145;2023;2;1;5
"BA";"MIRANTE";292145;2023;2;2;6
"BA";"MIRANTE";292145;2023;4;1;5
"BA";"MIRANTE";292145;2023;4;2;4
"BA";"MONTE SANTO";292150;2022;2;1;7
"BA";"MONTE SANTO";292150;2022;2;2;34
"BA";"MONTE SANTO";292150;2022;2;9;1
"BA";"MONTE SANTO";292150;2022;4;1;9
"BA";"MONTE SANTO";292150;2022;4;2;20
"BA";"MONTE SANTO";292150;2022;4;NA;2
"BA";"MONTE SANTO";292150;2023;2;1;10
"BA";"MONTE SANTO";292150;2023;2;2;34
"BA";"MONTE SANTO";292150;2023;2;NA;1
"BA";"MONTE SANTO";292150;2023;4;1;5
"BA";"MONTE SANTO";292150;2023;4;2;20
"BA";"MORPARA";292160;2022;2;1;4
"BA";"MORPARA";292160;2022;2;2;4
"BA";"MORPARA";292160;2022;4;1;7
"BA";"MORPARA";292160;2022;4;2;4
"BA";"MORPARA";292160;2023;2;1;6
"BA";"MORPARA";292160;2023;2;2;5
"BA";"MORPARA";292160;2023;4;1;5
"BA";"MORPARA";292160;2023;4;2;1
"BA";"MORRO DO CHAPEU";292170;2022;2;1;8
"BA";"MORRO DO CHAPEU";292170;2022;2;2;19
"BA";"MORRO DO CHAPEU";292170;2022;4;1;8
"BA";"MORRO DO CHAPEU";292170;2022;4;2;20
"BA";"MORRO DO CHAPEU";292170;2023;2;1;7
"BA";"MORRO DO CHAPEU";292170;2023;2;2;19
"BA";"MORRO DO CHAPEU";292170;2023;4;1;17
"BA";"MORRO DO CHAPEU";292170;2023;4;2;11
"BA";"MORTUGABA";292180;2022;2;1;3
"BA";"MORTUGABA";292180;2022;2;2;10
"BA";"MORTUGABA";292180;2022;4;1;2
"BA";"MORTUGABA";292180;2022;4;2;7
"BA";"MORTUGABA";292180;2023;2;1;1
"BA";"MORTUGABA";292180;2023;2;2;11
"BA";"MORTUGABA";292180;2023;4;1;5
"BA";"MORTUGABA";292180;2023;4;2;10
"BA";"MUCUGE";292190;2022;2;1;6
"BA";"MUCUGE";292190;2022;2;2;12
"BA";"MUCUGE";292190;2022;4;1;4
"BA";"MUCUGE";292190;2022;4;2;10
"BA";"MUCUGE";292190;2023;2;1;4
"BA";"MUCUGE";292190;2023;2;2;6
"BA";"MUCUGE";292190;2023;4;1;4
"BA";"MUCUGE";292190;2023;4;2;6
"BA";"MUCURI";292200;2022;2;1;11
"BA";"MUCURI";292200;2022;2;2;30
"BA";"MUCURI";292200;2022;2;9;3
"BA";"MUCURI";292200;2022;4;1;9
"BA";"MUCURI";292200;2022;4;2;25
"BA";"MUCURI";292200;2022;4;9;2
"BA";"MUCURI";292200;2023;2;1;13
"BA";"MUCURI";292200;2023;2;2;18
"BA";"MUCURI";292200;2023;2;9;2
"BA";"MUCURI";292200;2023;4;1;5
"BA";"MUCURI";292200;2023;4;2;20
"BA";"MUCURI";292200;2023;4;9;1
"BA";"MULUNGU DO MORRO";292205;2022;2;1;11
"BA";"MULUNGU DO MORRO";292205;2022;2;2;3
"BA";"MULUNGU DO MORRO";292205;2022;4;1;8
"BA";"MULUNGU DO MORRO";292205;2022;4;2;3
"BA";"MULUNGU DO MORRO";292205;2023;2;1;8
"BA";"MULUNGU DO MORRO";292205;2023;2;2;3
"BA";"MULUNGU DO MORRO";292205;2023;4;1;2
"BA";"MULUNGU DO MORRO";292205;2023;4;2;4
"BA";"MUNDO NOVO";292210;2022;2;1;4
"BA";"MUNDO NOVO";292210;2022;2;2;6
"BA";"MUNDO NOVO";292210;2022;4;1;3
"BA";"MUNDO NOVO";292210;2022;4;2;6
"BA";"MUNDO NOVO";292210;2023;2;1;5
"BA";"MUNDO NOVO";292210;2023;2;2;9
"BA";"MUNDO NOVO";292210;2023;2;9;1
"BA";"MUNDO NOVO";292210;2023;4;1;7
"BA";"MUNDO NOVO";292210;2023;4;2;6
"BA";"MUNDO NOVO";292210;2023;4;9;1
"BA";"MUNICIPIO IGNORADO - BA";290000;2022;4;2;1
"BA";"MUNIZ FERREIRA";292220;2022;2;1;2
"BA";"MUNIZ FERREIRA";292220;2022;2;2;4
"BA";"MUNIZ FERREIRA";292220;2022;4;2;2
"BA";"MUNIZ FERREIRA";292220;2023;2;1;2
"BA";"MUNIZ FERREIRA";292220;2023;2;2;3
"BA";"MUNIZ FERREIRA";292220;2023;4;1;2
"BA";"MUNIZ FERREIRA";292220;2023;4;2;1
"BA";"MUQUEM DE SAO FRANCISCO";292225;2022;2;1;4
"BA";"MUQUEM DE SAO FRANCISCO";292225;2022;2;2;4
"BA";"MUQUEM DE SAO FRANCISCO";292225;2022;4;1;2
"BA";"MUQUEM DE SAO FRANCISCO";292225;2022;4;2;6
"BA";"MUQUEM DE SAO FRANCISCO";292225;2023;2;1;6
"BA";"MUQUEM DE SAO FRANCISCO";292225;2023;2;2;4
"BA";"MUQUEM DE SAO FRANCISCO";292225;2023;4;1;7
"BA";"MUQUEM DE SAO FRANCISCO";292225;2023;4;2;1
"BA";"MURITIBA";292230;2022;2;1;7
"BA";"MURITIBA";292230;2022;2;2;12
"BA";"MURITIBA";292230;2022;4;1;5
"BA";"MURITIBA";292230;2022;4;2;2
"BA";"MURITIBA";292230;2023;2;1;5
"BA";"MURITIBA";292230;2023;2;2;14
"BA";"MURITIBA";292230;2023;4;1;10
"BA";"MURITIBA";292230;2023;4;2;4
"BA";"MUTUIPE";292240;2022;2;1;7
"BA";"MUTUIPE";292240;2022;2;2;8
"BA";"MUTUIPE";292240;2022;4;1;9
"BA";"MUTUIPE";292240;2022;4;2;8
"BA";"MUTUIPE";292240;2023;2;1;3
"BA";"MUTUIPE";292240;2023;2;2;5
"BA";"MUTUIPE";292240;2023;4;1;2
"BA";"MUTUIPE";292240;2023;4;2;5
"BA";"NAZARE";292250;2022;2;1;3
"BA";"NAZARE";292250;2022;2;2;7
"BA";"NAZARE";292250;2022;4;1;3
"BA";"NAZARE";292250;2022;4;2;3
"BA";"NAZARE";292250;2023;2;1;4
"BA";"NAZARE";292250;2023;2;2;5
"BA";"NAZARE";292250;2023;4;1;8
"BA";"NAZARE";292250;2023;4;2;9
"BA";"NILO PECANHA";292260;2022;2;1;13
"BA";"NILO PECANHA";292260;2022;2;2;1
"BA";"NILO PECANHA";292260;2022;4;1;7
"BA";"NILO PECANHA";292260;2023;2;1;8
"BA";"NILO PECANHA";292260;2023;2;2;1
"BA";"NILO PECANHA";292260;2023;4;1;4
"BA";"NILO PECANHA";292260;2023;4;2;2
"BA";"NORDESTINA";292265;2022;2;1;9
"BA";"NORDESTINA";292265;2022;2;2;14
"BA";"NORDESTINA";292265;2022;4;1;3
"BA";"NORDESTINA";292265;2022;4;2;10
"BA";"NORDESTINA";292265;2023;2;1;2
"BA";"NORDESTINA";292265;2023;2;2;12
"BA";"NORDESTINA";292265;2023;4;1;3
"BA";"NORDESTINA";292265;2023;4;2;11
"BA";"NOVA CANAA";292270;2022;2;1;6
"BA";"NOVA CANAA";292270;2022;2;2;4
"BA";"NOVA CANAA";292270;2022;4;1;4
"BA";"NOVA CANAA";292270;2022;4;2;2
"BA";"NOVA CANAA";292270;2023;2;1;3
"BA";"NOVA CANAA";292270;2023;2;2;1
"BA";"NOVA CANAA";292270;2023;4;1;6
"BA";"NOVA CANAA";292270;2023;4;2;1
"BA";"NOVA FATIMA";292273;2022;2;1;10
"BA";"NOVA FATIMA";292273;2022;2;2;5
"BA";"NOVA FATIMA";292273;2022;4;1;3
"BA";"NOVA FATIMA";292273;2022;4;2;3
"BA";"NOVA FATIMA";292273;2023;2;1;2
"BA";"NOVA FATIMA";292273;2023;2;2;20
"BA";"NOVA FATIMA";292273;2023;4;1;3
"BA";"NOVA FATIMA";292273;2023;4;2;6
"BA";"NOVA FATIMA";292273;2023;4;NA;1
"BA";"NOVA IBIA";292275;2023;2;1;1
"BA";"NOVA ITARANA";292280;2022;2;1;2
"BA";"NOVA ITARANA";292280;2022;4;1;1
"BA";"NOVA ITARANA";292280;2022;4;2;4
"BA";"NOVA ITARANA";292280;2023;2;1;1
"BA";"NOVA ITARANA";292280;2023;2;2;3
"BA";"NOVA ITARANA";292280;2023;4;1;2
"BA";"NOVA ITARANA";292280;2023;4;2;3
"BA";"NOVA REDENCAO";292285;2022;2;1;3
"BA";"NOVA REDENCAO";292285;2022;2;2;1
"BA";"NOVA REDENCAO";292285;2022;2;9;1
"BA";"NOVA REDENCAO";292285;2022;4;1;8
"BA";"NOVA REDENCAO";292285;2022;4;2;4
"BA";"NOVA REDENCAO";292285;2023;2;1;2
"BA";"NOVA REDENCAO";292285;2023;2;2;5
"BA";"NOVA REDENCAO";292285;2023;2;9;2
"BA";"NOVA REDENCAO";292285;2023;4;1;4
"BA";"NOVA REDENCAO";292285;2023;4;2;3
"BA";"NOVA SOURE";292290;2022;2;1;9
"BA";"NOVA SOURE";292290;2022;2;2;18
"BA";"NOVA SOURE";292290;2022;4;1;15
"BA";"NOVA SOURE";292290;2022;4;2;9
"BA";"NOVA SOURE";292290;2022;4;9;1
"BA";"NOVA SOURE";292290;2023;2;1;8
"BA";"NOVA SOURE";292290;2023;2;2;14
"BA";"NOVA SOURE";292290;2023;4;1;6
"BA";"NOVA SOURE";292290;2023;4;2;17
"BA";"NOVA VICOSA";292300;2022;2;1;24
"BA";"NOVA VICOSA";292300;2022;2;2;21
"BA";"NOVA VICOSA";292300;2022;2;9;6
"BA";"NOVA VICOSA";292300;2022;4;1;44
"BA";"NOVA VICOSA";292300;2022;4;2;28
"BA";"NOVA VICOSA";292300;2022;4;9;1
"BA";"NOVA VICOSA";292300;2023;2;1;29
"BA";"NOVA VICOSA";292300;2023;2;2;21
"BA";"NOVA VICOSA";292300;2023;2;9;6
"BA";"NOVA VICOSA";292300;2023;4;1;58
"BA";"NOVA VICOSA";292300;2023;4;2;38
"BA";"NOVA VICOSA";292300;2023;4;9;3
"BA";"NOVO HORIZONTE";292303;2022;2;1;2
"BA";"NOVO HORIZONTE";292303;2022;2;2;8
"BA";"NOVO HORIZONTE";292303;2022;4;1;5
"BA";"NOVO HORIZONTE";292303;2022;4;2;4
"BA";"NOVO HORIZONTE";292303;2023;2;1;2
"BA";"NOVO HORIZONTE";292303;2023;2;2;2
"BA";"NOVO HORIZONTE";292303;2023;4;1;1
"BA";"NOVO HORIZONTE";292303;2023;4;2;5
"BA";"NOVO TRIUNFO";292305;2022;2;1;4
"BA";"NOVO TRIUNFO";292305;2022;2;2;8
"BA";"NOVO TRIUNFO";292305;2022;4;1;2
"BA";"NOVO TRIUNFO";292305;2022;4;2;1
"BA";"NOVO TRIUNFO";292305;2023;2;1;3
"BA";"NOVO TRIUNFO";292305;2023;2;2;7
"BA";"NOVO TRIUNFO";292305;2023;4;1;2
"BA";"NOVO TRIUNFO";292305;2023;4;2;1
"BA";"OLINDINA";292310;2022;2;1;7
"BA";"OLINDINA";292310;2022;2;2;11
"BA";"OLINDINA";292310;2022;4;1;15
"BA";"OLINDINA";292310;2022;4;2;7
"BA";"OLINDINA";292310;2022;4;9;1
"BA";"OLINDINA";292310;2023;2;1;14
"BA";"OLINDINA";292310;2023;2;2;11
"BA";"OLINDINA";292310;2023;4;1;13
"BA";"OLINDINA";292310;2023;4;2;11
"BA";"OLIVEIRA DOS BREJINHOS";292320;2022;2;1;6
"BA";"OLIVEIRA DOS BREJINHOS";292320;2022;2;2;10
"BA";"OLIVEIRA DOS BREJINHOS";292320;2022;4;1;6
"BA";"OLIVEIRA DOS BREJINHOS";292320;2022;4;2;5
"BA";"OLIVEIRA DOS BREJINHOS";292320;2023;2;1;4
"BA";"OLIVEIRA DOS BREJINHOS";292320;2023;2;2;7
"BA";"OLIVEIRA DOS BREJINHOS";292320;2023;4;1;4
"BA";"OLIVEIRA DOS BREJINHOS";292320;2023;4;2;7
"BA";"OURICANGAS";292330;2022;2;1;6
"BA";"OURICANGAS";292330;2022;2;2;2
"BA";"OURICANGAS";292330;2022;4;1;2
"BA";"OURICANGAS";292330;2022;4;2;1
"BA";"OURICANGAS";292330;2023;2;1;6
"BA";"OURICANGAS";292330;2023;2;2;2
"BA";"OURICANGAS";292330;2023;2;9;1
"BA";"OURICANGAS";292330;2023;4;1;5
"BA";"OURICANGAS";292330;2023;4;2;8
"BA";"OURICANGAS";292330;2023;4;9;1
"BA";"OUROLANDIA";292335;2022;2;1;17
"BA";"OUROLANDIA";292335;2022;2;2;10
"BA";"OUROLANDIA";292335;2022;4;1;12
"BA";"OUROLANDIA";292335;2022;4;2;11
"BA";"OUROLANDIA";292335;2023;2;1;2
"BA";"OUROLANDIA";292335;2023;2;2;9
"BA";"OUROLANDIA";292335;2023;4;1;8
"BA";"OUROLANDIA";292335;2023;4;2;5
"BA";"PALMAS DE MONTE ALTO";292340;2022;2;1;13
"BA";"PALMAS DE MONTE ALTO";292340;2022;2;2;14
"BA";"PALMAS DE MONTE ALTO";292340;2022;2;NA;1
"BA";"PALMAS DE MONTE ALTO";292340;2022;4;1;13
"BA";"PALMAS DE MONTE ALTO";292340;2022;4;2;10
"BA";"PALMAS DE MONTE ALTO";292340;2023;2;1;28
"BA";"PALMAS DE MONTE ALTO";292340;2023;2;2;9
"BA";"PALMAS DE MONTE ALTO";292340;2023;4;1;20
"BA";"PALMAS DE MONTE ALTO";292340;2023;4;2;6
"BA";"PALMEIRAS";292350;2022;2;1;1
"BA";"PALMEIRAS";292350;2022;4;1;2
"BA";"PALMEIRAS";292350;2022;4;2;2
"BA";"PALMEIRAS";292350;2023;2;1;1
"BA";"PALMEIRAS";292350;2023;2;2;4
"BA";"PALMEIRAS";292350;2023;4;1;2
"BA";"PARAMIRIM";292360;2022;2;1;6
"BA";"PARAMIRIM";292360;2022;2;2;17
"BA";"PARAMIRIM";292360;2022;4;1;4
"BA";"PARAMIRIM";292360;2022;4;2;11
"BA";"PARAMIRIM";292360;2023;2;1;4
"BA";"PARAMIRIM";292360;2023;2;2;23
"BA";"PARAMIRIM";292360;2023;4;1;4
"BA";"PARAMIRIM";292360;2023;4;2;16
"BA";"PARATINGA";292370;2022;2;1;15
"BA";"PARATINGA";292370;2022;2;2;13
"BA";"PARATINGA";292370;2022;4;1;20
"BA";"PARATINGA";292370;2022;4;2;9
"BA";"PARATINGA";292370;2023;2;1;11
"BA";"PARATINGA";292370;2023;2;2;17
"BA";"PARATINGA";292370;2023;2;NA;1
"BA";"PARATINGA";292370;2023;4;1;9
"BA";"PARATINGA";292370;2023;4;2;20
"BA";"PARATINGA";292370;2023;4;NA;2
"BA";"PARIPIRANGA";292380;2022;2;1;12
"BA";"PARIPIRANGA";292380;2022;2;2;23
"BA";"PARIPIRANGA";292380;2022;4;1;12
"BA";"PARIPIRANGA";292380;2022;4;2;7
"BA";"PARIPIRANGA";292380;2023;2;1;12
"BA";"PARIPIRANGA";292380;2023;2;2;10
"BA";"PARIPIRANGA";292380;2023;4;1;12
"BA";"PARIPIRANGA";292380;2023;4;2;2
"BA";"PAU BRASIL";292390;2022;2;1;4
"BA";"PAU BRASIL";292390;2022;2;2;2
"BA";"PAU BRASIL";292390;2022;4;1;4
"BA";"PAU BRASIL";292390;2022;4;2;1
"BA";"PAU BRASIL";292390;2023;2;1;6
"BA";"PAU BRASIL";292390;2023;2;2;3
"BA";"PAU BRASIL";292390;2023;4;1;9
"BA";"PAU BRASIL";292390;2023;4;2;3
"BA";"PAULO AFONSO";292400;2022;2;1;16
"BA";"PAULO AFONSO";292400;2022;2;2;70
"BA";"PAULO AFONSO";292400;2022;2;NA;2
"BA";"PAULO AFONSO";292400;2022;4;1;20
"BA";"PAULO AFONSO";292400;2022;4;2;43
"BA";"PAULO AFONSO";292400;2022;4;NA;3
"BA";"PAULO AFONSO";292400;2023;2;1;17
"BA";"PAULO AFONSO";292400;2023;2;2;33
"BA";"PAULO AFONSO";292400;2023;4;1;15
"BA";"PAULO AFONSO";292400;2023;4;2;20
"BA";"PE DE SERRA";292405;2022;2;1;5
"BA";"PE DE SERRA";292405;2022;2;2;8
"BA";"PE DE SERRA";292405;2022;4;1;9
"BA";"PE DE SERRA";292405;2022;4;2;8
"BA";"PE DE SERRA";292405;2023;2;1;9
"BA";"PE DE SERRA";292405;2023;2;2;9
"BA";"PE DE SERRA";292405;2023;4;1;5
"BA";"PE DE SERRA";292405;2023;4;2;17
"BA";"PEDRAO";292410;2022;2;1;6
"BA";"PEDRAO";292410;2022;2;2;3
"BA";"PEDRAO";292410;2022;4;1;3
"BA";"PEDRAO";292410;2022;4;2;1
"BA";"PEDRAO";292410;2023;2;1;5
"BA";"PEDRAO";292410;2023;2;2;4
"BA";"PEDRAO";292410;2023;4;1;6
"BA";"PEDRAO";292410;2023;4;2;1
"BA";"PEDRO ALEXANDRE";292420;2022;2;1;19
"BA";"PEDRO ALEXANDRE";292420;2022;2;2;2
"BA";"PEDRO ALEXANDRE";292420;2022;4;1;14
"BA";"PEDRO ALEXANDRE";292420;2022;4;2;7
"BA";"PEDRO ALEXANDRE";292420;2023;2;1;22
"BA";"PEDRO ALEXANDRE";292420;2023;2;2;7
"BA";"PEDRO ALEXANDRE";292420;2023;4;1;20
"BA";"PEDRO ALEXANDRE";292420;2023;4;2;1
"BA";"PIATA";292430;2022;2;1;8
"BA";"PIATA";292430;2022;2;2;22
"BA";"PIATA";292430;2022;4;1;8
"BA";"PIATA";292430;2022;4;2;25
"BA";"PIATA";292430;2023;2;1;1
"BA";"PIATA";292430;2023;2;2;14
"BA";"PIATA";292430;2023;4;1;4
"BA";"PIATA";292430;2023;4;2;13
"BA";"PILAO ARCADO";292440;2022;2;1;4
"BA";"PILAO ARCADO";292440;2022;2;2;8
"BA";"PILAO ARCADO";292440;2022;4;1;3
"BA";"PILAO ARCADO";292440;2022;4;2;10
"BA";"PILAO ARCADO";292440;2023;2;1;3
"BA";"PILAO ARCADO";292440;2023;2;2;6
"BA";"PILAO ARCADO";292440;2023;4;1;4
"BA";"PILAO ARCADO";292440;2023;4;2;5
"BA";"PINDAI";292450;2022;2;1;6
"BA";"PINDAI";292450;2022;2;2;26
"BA";"PINDAI";292450;2022;2;9;1
"BA";"PINDAI";292450;2022;4;1;5
"BA";"PINDAI";292450;2022;4;2;8
"BA";"PINDAI";292450;2023;2;1;6
"BA";"PINDAI";292450;2023;2;2;14
"BA";"PINDAI";292450;2023;4;1;9
"BA";"PINDAI";292450;2023;4;2;11
"BA";"PINDOBACU";292460;2022;2;1;5
"BA";"PINDOBACU";292460;2022;2;2;9
"BA";"PINDOBACU";292460;2022;4;1;14
"BA";"PINDOBACU";292460;2022;4;2;14
"BA";"PINDOBACU";292460;2023;2;1;5
"BA";"PINDOBACU";292460;2023;2;2;16
"BA";"PINDOBACU";292460;2023;4;1;7
"BA";"PINDOBACU";292460;2023;4;2;22
"BA";"PINTADAS";292465;2022;2;1;3
"BA";"PINTADAS";292465;2022;2;2;6
"BA";"PINTADAS";292465;2022;2;9;1
"BA";"PINTADAS";292465;2022;4;1;3
"BA";"PINTADAS";292465;2022;4;2;5
"BA";"PINTADAS";292465;2023;2;1;4
"BA";"PINTADAS";292465;2023;2;2;10
"BA";"PINTADAS";292465;2023;4;1;1
"BA";"PINTADAS";292465;2023;4;2;6
"BA";"PIRAI DO NORTE";292467;2022;2;1;2
"BA";"PIRAI DO NORTE";292467;2022;2;2;1
"BA";"PIRAI DO NORTE";292467;2022;4;1;4
"BA";"PIRAI DO NORTE";292467;2022;4;2;2
"BA";"PIRAI DO NORTE";292467;2023;2;1;2
"BA";"PIRAI DO NORTE";292467;2023;2;2;5
"BA";"PIRAI DO NORTE";292467;2023;4;1;3
"BA";"PIRIPA";292470;2022;2;1;3
"BA";"PIRIPA";292470;2022;2;2;4
"BA";"PIRIPA";292470;2022;4;1;3
"BA";"PIRIPA";292470;2022;4;2;5
"BA";"PIRIPA";292470;2023;2;1;6
"BA";"PIRIPA";292470;2023;2;2;4
"BA";"PIRIPA";292470;2023;4;1;3
"BA";"PIRIPA";292470;2023;4;2;7
"BA";"PIRITIBA";292480;2022;2;1;8
"BA";"PIRITIBA";292480;2022;2;2;7
"BA";"PIRITIBA";292480;2022;4;1;8
"BA";"PIRITIBA";292480;2022;4;2;6
"BA";"PIRITIBA";292480;2023;2;1;10
"BA";"PIRITIBA";292480;2023;2;2;3
"BA";"PIRITIBA";292480;2023;4;1;8
"BA";"PIRITIBA";292480;2023;4;2;7
"BA";"PLANALTINO";292490;2022;2;1;2
"BA";"PLANALTINO";292490;2022;2;2;3
"BA";"PLANALTINO";292490;2022;4;2;1
"BA";"PLANALTINO";292490;2023;2;1;1
"BA";"PLANALTINO";292490;2023;2;2;3
"BA";"PLANALTINO";292490;2023;4;1;1
"BA";"PLANALTINO";292490;2023;4;2;1
"BA";"PLANALTO";292500;2022;2;1;19
"BA";"PLANALTO";292500;2022;2;2;7
"BA";"PLANALTO";292500;2022;4;1;25
"BA";"PLANALTO";292500;2022;4;2;9
"BA";"PLANALTO";292500;2023;2;1;17
"BA";"PLANALTO";292500;2023;2;2;6
"BA";"PLANALTO";292500;2023;4;1;12
"BA";"PLANALTO";292500;2023;4;2;6
"BA";"POCOES";292510;2022;2;1;18
"BA";"POCOES";292510;2022;2;2;15
"BA";"POCOES";292510;2022;4;1;23
"BA";"POCOES";292510;2022;4;2;10
"BA";"POCOES";292510;2023;2;1;22
"BA";"POCOES";292510;2023;2;2;16
"BA";"POCOES";292510;2023;2;9;1
"BA";"POCOES";292510;2023;4;1;15
"BA";"POCOES";292510;2023;4;2;9
"BA";"POJUCA";292520;2022;2;1;17
"BA";"POJUCA";292520;2022;2;2;20
"BA";"POJUCA";292520;2022;2;9;1
"BA";"POJUCA";292520;2022;4;1;9
"BA";"POJUCA";292520;2022;4;2;8
"BA";"POJUCA";292520;2022;4;9;1
"BA";"POJUCA";292520;2023;2;1;19
"BA";"POJUCA";292520;2023;2;2;14
"BA";"POJUCA";292520;2023;4;1;9
"BA";"POJUCA";292520;2023;4;2;7
"BA";"POJUCA";292520;2023;4;9;1
"BA";"PONTO NOVO";292525;2022;2;1;5
"BA";"PONTO NOVO";292525;2022;2;2;5
"BA";"PONTO NOVO";292525;2022;4;1;5
"BA";"PONTO NOVO";292525;2023;2;1;2
"BA";"PONTO NOVO";292525;2023;2;2;6
"BA";"PONTO NOVO";292525;2023;4;1;1
"BA";"PONTO NOVO";292525;2023;4;2;5
"BA";"PORTO SEGURO";292530;2022;2;1;346
"BA";"PORTO SEGURO";292530;2022;2;2;62
"BA";"PORTO SEGURO";292530;2022;2;9;1
"BA";"PORTO SEGURO";292530;2022;4;1;330
"BA";"PORTO SEGURO";292530;2022;4;2;59
"BA";"PORTO SEGURO";292530;2022;4;NA;1
"BA";"PORTO SEGURO";292530;2023;2;1;322
"BA";"PORTO SEGURO";292530;2023;2;2;74
"BA";"PORTO SEGURO";292530;2023;4;1;300
"BA";"PORTO SEGURO";292530;2023;4;2;63
"BA";"PORTO SEGURO";292530;2023;4;9;1
"BA";"POTIRAGUA";292540;2022;2;1;3
"BA";"POTIRAGUA";292540;2022;2;2;1
"BA";"POTIRAGUA";292540;2022;4;1;9
"BA";"POTIRAGUA";292540;2022;4;2;5
"BA";"POTIRAGUA";292540;2023;2;1;2
"BA";"POTIRAGUA";292540;2023;2;2;3
"BA";"POTIRAGUA";292540;2023;4;1;1
"BA";"POTIRAGUA";292540;2023;4;2;3
"BA";"PRADO";292550;2022;2;1;22
"BA";"PRADO";292550;2022;2;2;20
"BA";"PRADO";292550;2022;2;9;2
"BA";"PRADO";292550;2022;4;1;22
"BA";"PRADO";292550;2022;4;2;57
"BA";"PRADO";292550;2023;2;1;24
"BA";"PRADO";292550;2023;2;2;20
"BA";"PRADO";292550;2023;4;1;17
"BA";"PRADO";292550;2023;4;2;47
"BA";"PRADO";292550;2023;4;9;2
"BA";"PRESIDENTE DUTRA";292560;2022;2;1;9
"BA";"PRESIDENTE DUTRA";292560;2022;2;2;12
"BA";"PRESIDENTE DUTRA";292560;2022;4;1;8
"BA";"PRESIDENTE DUTRA";292560;2022;4;2;5
"BA";"PRESIDENTE DUTRA";292560;2023;2;1;3
"BA";"PRESIDENTE DUTRA";292560;2023;2;2;7
"BA";"PRESIDENTE DUTRA";292560;2023;4;1;3
"BA";"PRESIDENTE DUTRA";292560;2023;4;2;7
"BA";"PRESIDENTE JANIO QUADROS";292570;2022;2;1;8
"BA";"PRESIDENTE JANIO QUADROS";292570;2022;2;2;5
"BA";"PRESIDENTE JANIO QUADROS";292570;2022;4;1;3
"BA";"PRESIDENTE JANIO QUADROS";292570;2022;4;2;9
"BA";"PRESIDENTE JANIO QUADROS";292570;2023;2;1;5
"BA";"PRESIDENTE JANIO QUADROS";292570;2023;2;2;5
"BA";"PRESIDENTE JANIO QUADROS";292570;2023;4;1;9
"BA";"PRESIDENTE JANIO QUADROS";292570;2023;4;2;5
"BA";"PRESIDENTE TANCREDO NEVES";292575;2022;2;1;3
"BA";"PRESIDENTE TANCREDO NEVES";292575;2022;2;2;10
"BA";"PRESIDENTE TANCREDO NEVES";292575;2022;4;1;5
"BA";"PRESIDENTE TANCREDO NEVES";292575;2022;4;2;4
"BA";"PRESIDENTE TANCREDO NEVES";292575;2023;2;1;8
